,,,,,,,,,,,,Pitch,Rhythm,Stress,Emphasis,Tempo,Volume,Censorship,Spelling,Alternant,Differentiator,Alphahaptics,Alphakinesics,Formatting,Tactile_Emoticon,Bodily_Emoticon,Nonbodily_Emoticon,Tactile_Emoji,Bodily_Emoji,Nonbodily_Emoji,Emoji_Count,Emoji_Index,Emoticon_Index,TPL_Index
61,2019-11-19 20:00:01,What do pumas do in their free time?,55,1,18,9,T-Mobile,1488892,12594,0.8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
62,2019-11-19 18:00:01,"This Tuesday, cozy up to some great deals from #TMobileTuesdays 🔥😊🧸\n\nOpen the app to see what we’ve got this week 💯\n\n📲: https://t.co/CMreuTzl7z https://t.co/bmtV8iJ5O4",146,4,22,30,T-Mobile,1488892,12594,0.75,0.30000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,4,5.0,5.0,0,5.0
63,2019-11-19 16:00:00,Everything's better in sweats. Including the holidays.\n\nGet 40% off from @Puma in the #TMobileTuesdays app.\n\n📲: https://t.co/NyxXBKPYoj https://t.co/ItLKpOiWtW,98,1,9,25,T-Mobile,1488892,12594,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
64,2019-11-19 01:13:05,Scam calls suck.\n\nSo we’re leading the fight to stop them. That’s why we give everyone FREE Scam Block. Turn on scammer kryptonite by dialing #662# 🙅 https://t.co/eAD4mVtB1K,814,33,146,258,T-Mobile,1488892,12594,0.8,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1.0,1.0,0,2.0
65,2019-11-18 14:39:49,"It’s a heavy baton, but we are lucky the amazing @JohnLegere has been carrying it for 7+ years and counting. And we’re doubly lucky the incredible @SievertMike is ready for the hand-off this coming spring. 🙌 https://t.co/l3npTiN9YW",728,21,89,102,T-Mobile,1488892,12594,0.7444444444444445,0.36111111111111116,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,1,0.0,1.0,1.0,0,5.0
66,2019-11-16 00:00:01,We love our abuelas because they bring so much to the table and spoiler alert: it’s not just their delicious cooking. https://t.co/4DFuidJ0F9,95,2,3,8,T-Mobile,1488892,12594,0.6,0.5666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
67,2019-11-15 21:30:00,Help support our L.A. County firefighters in action. Text FIRES to 443-21 to donate to the L.A. County Fire Foundation. https://t.co/uo7KEFtB5Z,88,0,5,32,T-Mobile,1488892,12594,0.1,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
68,2019-11-13 23:33:43,We'll give this friendship a year https://t.co/yuPcW0F4ra https://t.co/7Een2yEcSk,976,51,89,197,T-Mobile,1488892,12594,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
69,2019-11-13 21:15:43,Let's give green text bubbles a break today 💚\n\nText your Android friends that they're welcome back into your group chat.\n\n#WorldKindnessDay,263,28,36,38,T-Mobile,1488892,12594,0.39999999999999997,0.20000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
70,2019-11-13 19:36:20,Miss the crowds this year and check off the whole family’s wish list in one stop! \n\nDeals kick-off this Friday 11/15 🎁\n\nStay tuned for #MagentaFriday! https://t.co/faM9Y9olJn,137,7,10,17,T-Mobile,1488892,12594,0.4,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
71,2019-11-12 20:12:11,"Right before the magic ✨ happens. \n\nDon't forget: @TMobile customers get Reserved Tickets to see @JonasBrothers, even to sold-out shows. #HappinessWithUs https://t.co/mqtcvcBjat",464,3,17,80,T-Mobile,1488892,12594,0.7678571428571428,0.39285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
72,2019-11-12 20:00:37,What’s your favorite responsibility to ignore on vacation?,82,6,36,12,T-Mobile,1488892,12594,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
73,2019-11-12 18:00:00,Silence your 📱\nGet the 🍿 ready. \nIt’s movie night. \n\nGet a FREE 1-night disc rental from @redbox and #TMobileTuesdays. Check the app now to redeem.\n\n📲: https://t.co/WGzX7ussYG https://t.co/DqKpMZPmcy,91,2,9,18,T-Mobile,1488892,12594,0.65,0.30000000000000004,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,3,3.0,3.0,0,6.0
74,2019-11-12 16:00:01,Make your last vacation jealous of your next one 😏\n\nStart exploring with up to 40% off hotel stays courtesy of @bookingcom and #TMobileTuesdays.\n\n📲: https://t.co/5xhaoGhL7a https://t.co/oNApABkSoW,86,0,5,16,T-Mobile,1488892,12594,0.03333333333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,2.0,2.0,0,2.0
75,2019-11-11 19:00:00,"On Veterans Day we celebrate and honor all military veterans that have served in the U.S. Armed Forces. \n\nThere's a special bond among those that serve. \n\nTo our veterans, share your fondest memory of your time in the service. #VeteransDay https://t.co/pIFl5amQs8",223,2,11,41,T-Mobile,1488892,12594,0.3357142857142857,0.12857142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
76,2019-11-11 15:00:01,"We are proud to commemorate the centennial of Veterans Day and to honor all who have served our country.\n\nA special thank you to Scott White, from our Nashville Customer Experience Center, and all the veterans at T-Mobile. #VeteransDay",238,3,4,42,T-Mobile,1488892,12594,0.41785714285714287,0.2642857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
77,2019-11-09 21:00:00,We're going further for gamers and our soldiers to partner with @MLGPuckett and his #SaveOurSoldiers Charity Invitational 🇺🇸 We'll be matching all donations up to $25k. Support and tune in! https://t.co/CPIERvOWQz,96,2,9,15,T-Mobile,1488892,12594,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
78,2019-11-09 19:00:00,Them: @JonasBrothers shows are almost sold out.\nYou: I’ve got T-Mobile 😎.\n\nCustomers get Reserved Tickets to see #HappinessBeginsTour – even to sold-out shows. #HappinessWithUs,161,2,14,36,T-Mobile,1488892,12594,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1.0,1.0,0,1.0
79,2019-11-08 21:34:21,"Football? Fútbol? \n\nThe games may be different, but fandom is universal and @ElJuanpaZurita has us cheering ¡Viva Know Sé! https://t.co/SKLMyYVTD1",52,0,6,6,T-Mobile,1488892,12594,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
80,2019-11-08 19:00:00,The perfect text message doesn't exis— https://t.co/Sh1S9Kggye,2851,252,167,477,T-Mobile,1488892,12594,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
81,2019-11-07 20:00:13,"Announcing 3 MAJOR initiatives (coming w/ the merger) that will put New T-Mobile 5G to work for good!\n\nFree 5G access for 1st responders &amp; free wireless service for 10M households w/ kids. PLUS T-Mobile Connect, a plan to connect all Americans. Key info: https://t.co/99mSNEIHsj https://t.co/AQGuAQHoK9",1915,112,242,410,T-Mobile,1488892,12594,0.6886363636363637,0.1497159090909091,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2.0
82,2019-11-07 17:32:16,Thanks for asking @edoswald. @NevilleRay has your answer 👇👇👇\n\nMore info here: https://t.co/EjEdtaFRs5 #NewTMobile https://t.co/9ZzbGWyICf,99,1,15,24,T-Mobile,1488892,12594,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,1,0.0,3.0,1.0,0,4.0
83,2019-11-07 17:14:47,Thanks for asking @jonshutts. @JohnLegere and @KatzMike have your answer\n\nMore info here: https://t.co/EjEdtaFRs5 #NewTMobile https://t.co/l2qA4CEftY,99,1,10,17,T-Mobile,1488892,12594,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
84,2019-11-07 17:03:24,Great question @thetiffanyjones. @JohnLegere and @JonFreier have your answer👇\n\nMore info here: https://t.co/EjEdtaFRs5 #NewTMobile https://t.co/XOXeC3yr06,136,1,18,24,T-Mobile,1488892,12594,0.75,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1.0,1.0,0,1.0
85,2019-11-07 16:00:01,Introducing #NewTMobile Un-carrier 1.0: This One's for Good! Key Info: https://t.co/rrYMvvNKMz\n https://t.co/vimohyqJbL,459,26,117,179,T-Mobile,1488892,12594,0.8,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
86,2019-11-07 01:30:56,Would you eat grasshoppers on your pizza? What about beetles in a taco? https://t.co/ATjY8zo1Sl,65,4,32,8,T-Mobile,1488892,12594,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
87,2019-11-06 18:40:32,Stay tuned to our profile at 10am ET on Thursday 11/7 to find out all about the #NewTMobile Un-carrier move! Key Info 👇 https://t.co/qCvVsHNhbj,203,2,19,34,T-Mobile,1488892,12594,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1.0,1.0,0,1.0
88,2019-11-05 19:00:15,What’s your favorite movie snack to sneak in?,107,21,80,26,T-Mobile,1488936,12594,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
89,2019-11-05 18:00:00,"#TMobileTuesdays and @BurgerKing have made 1.4 MILLION FREE Impossible™ Whopper® sandwiches possible for our customers 🤯 \n\nWhen stacked, that’s 247,917 ft of deliciousness or 8x taller than Mount Everest! \n🍔\n🍔\n🍔\n🍔\n🍔\n🍔\n🍔\n🍔\n🍔🏔\n\n📲: https://t.co/rLMFGgeJVw https://t.co/olrhIz46fb",184,10,37,36,T-Mobile,1488936,12594,0.9,0.2,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0.0,1,13,14.0,14.0,0,20.0
90,2019-11-05 16:00:00,"This week, you've got a choice to make 🍿\n@MidwayMovie or @KnivesOut?\n\nGet a $4 movie ticket to one of these select upcoming releases from @atomtickets and #TMobileTuesdays.\n\n📲: https://t.co/Bh8yyMWkKY https://t.co/CAMARfFPt8",106,2,14,23,T-Mobile,1488936,12594,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,2.0,2.0,0,2.0
91,2019-11-05 02:05:04,Get ready for the #NewTMobile Un-carrier 1.0 move! ❤️ this tweet to be one of the first to find out more on Thursday 11/7—you won’t want to miss it. \nKey Info 👉https://t.co/rrYMvvNKMz https://t.co/zWjFIogsxU,9895,54,279,813,T-Mobile,1488936,12594,0.4444444444444444,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1.0,1.0,0,1.0
92,2019-11-05 01:30:11,Seasons change but our love for @PostMalone will never go cold 🔥🎶 T-Mobile customers can get Reserved Tickets to shows like his! #RUNAWAYtour https://t.co/XqFdFGP3Gu,184,4,12,21,T-Mobile,1488936,12594,0.8,-0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,2.0,2.0,0,2.0
93,2019-11-03 06:49:18,"SHOCK AND AWE ⚡😱🤩 \nTeam USA just made history with not one, but TWO electrifying wins tonight! 🏆🏆\n\nCongratulations to #OWWC2019 champions @USAOWWC, and to this year's REAL #TMobileMVP, @sinatraa! 🥇 https://t.co/U0fF8lxYxT",586,4,12,41,T-Mobile,1488936,12594,0.25,0.3125,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,3,6.0,5.0,0,8.0
94,2019-11-03 04:54:05,HISTORY MADE 🇺🇸 What an epic win for TEAM USA! 🏆 #OWWC2019 https://t.co/Sc6cAvUQEq,196,2,12,21,T-Mobile,1488936,12594,0.4,0.55,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,2.0,2.0,0,4.0
95,2019-11-02 22:36:31,It all comes down to this 🏆🔥\n\nVote now for the Overwatch World Cup MVP using #TMobileMVP + your fave OWWC [BattleTag]! https://t.co/yxC2Cn4kNl,167,9,233,15,T-Mobile,1488936,12594,0.2888888888888889,-0.19444444444444448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,2.0,2.0,0,2.0
96,2019-11-02 01:38:13,"From BlizzCon to your 📱, we're keeping you connected to all the excitement. Don't forget you can stream the latest @USAOWWC match from where you are. #OWWC2019 https://t.co/X4Zx2eOHup",306,0,11,5,T-Mobile,1488936,12594,0.9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
97,2019-11-02 01:11:23,"We're taking your Blizzcon experience further 🙌 Stream the latest @USAOWWC match from where you are or watch it here in our lounge while you charge up, and grab some goodies! 🎒 #OWWC2019 https://t.co/QERF1XcqvB",555,2,26,21,T-Mobile,1488936,12594,0.7,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,1,1,2.0,2.0,0,5.0
98,2019-11-02 00:02:19,One word to describe @PostMalone's #RUNAWAYtour? 🔥 Don't forget—T-Mobile customers can get Reserved Tickets to shows like his! https://t.co/U6UCvsH5Dg,201,1,12,20,T-Mobile,1488936,12594,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
99,2019-11-01 21:05:31,👻 Congrats to our #ScaryScammersContest winners! 👻\n\nYour stories spooked us. Expect a DM from us with more details about your win soon! \n\n@Nicosuave07\n@9Fourty\n@karynkoehler\n@Ant03763467\n@MicKatMom,131,1,26,7,T-Mobile,1488936,12594,0.45,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,2.0,2.0,0,2.0
100,2019-11-01 20:13:00,#WeBelieve in @USAOWWC 🇺🇸🙌 Proud to sponsor Team USA for this year’s Overwatch World Cup. Good luck out there! #OWWC2019 https://t.co/1MYH3PzYe2,193,5,2,20,T-Mobile,1488936,12594,0.8,0.8375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,2.0,2.0,0,2.0
101,2019-10-31 20:31:34,"Moon's out, popcorn's out. Which Halloween movie are you grabbing from @Redbox tonight? 📺",61,0,13,11,T-Mobile,1488936,12594,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
102,2019-10-30 19:32:18,Tag your friend who needs more coverage 😊 https://t.co/1v8ZpKoyCu,183,13,64,30,T-Mobile,1488936,12594,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1.0,1.0,0,1.0
103,2019-10-29 23:58:04,"To those affected by the California wildfires, please stay safe. \n\nCheck our newsroom for updates: https://t.co/ieFeyB9Quw https://t.co/i4YqvOUdxh",194,1,10,43,T-Mobile,1488936,12594,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
104,2019-10-29 21:06:21,"With 4D Replay, we’re connecting you to the #WorldSeries like never before! The future of baseball is here, and we’re built 5G ready. #AreYouWithUs https://t.co/dxZj1Em7h0",1855,67,49,187,T-Mobile,1488936,12594,0.3125,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
105,2019-10-29 20:00:09,"If you were THE BURGER KING for a day, what would be your first royal decree?",93,4,50,23,T-Mobile,1488936,12594,0.3333333333333333,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
106,2019-10-29 19:25:03,From @PostMalone's #RUNAWAYtour with 💕💕— T-Mobile customers can get Reserved Tickets to shows like his! https://t.co/h0tR4avFDX,147,5,4,21,T-Mobile,1488936,12594,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,2.0,1.0,0,2.0
107,2019-10-29 19:00:00,"3-2-1, smile! 🤩\n\nToday, we’re giving you 10 free 4x6 prints from @Walgreens and #TMobileTuesdays.",103,1,11,26,T-Mobile,1488936,12594,0.45,0.3875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1.0,1.0,0,1.0
108,2019-10-29 17:00:00,Your stomach called ☎️ It wants the @BurgerKing Whopper® back 🍔\n\nMake your stomach happy—get a FREE Whopper® from #TMobileTuesdays.,182,6,29,33,T-Mobile,1488936,12594,0.3,0.20000000000000004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3,3.0,3.0,0,4.0
109,2019-10-28 22:56:45,"OK, that's scary 😱\n\n...but what's scarier is how this submission is well over 6 words 👻 #ScaryScammersContest https://t.co/4fBN6zLz2B",82,0,8,8,T-Mobile,1488936,12594,0.75,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,2.0,2.0,0,3.0
110,2019-10-28 18:50:04,.@ABREG_1’s got this- and we’ve got you. We’re built 5G ready. #AreYouWithUs https://t.co/4ahJ10utnN,222,2,8,5,T-Mobile,1488936,12594,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
111,2019-10-28 17:01:54,"First responders make a difference in our lives every day. Today we honor them. To the law enforcement, firefighters and EMS personnel that serve us, we thank you. #FirstResponderDay\n\nShare your story with #FirstResponderStories https://t.co/6fyBxnoeJV",258,16,13,71,T-Mobile,1488936,12594,0.3333333333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
112,2019-10-28 05:37:01,"Our mission to change wireless for good is relentless.\n\nWe're launching Magenta First Responder as a thank you to state and local police, fire and EMS personnel, and their families. This is the best deal in wireless for first responders and their families!",270,28,17,97,T-Mobile,1488936,12594,0.31333333333333335,0.4525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
113,2019-10-27 21:04:41,Step into the future of baseball with our newest 600MHz signal. Built 5G ready. #AreYouWithUs https://t.co/YmKf02kBDO,108,2,13,12,T-Mobile,1488936,12594,0.3125,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2.0
114,2019-10-25 22:58:39,There's no better feeling than peeling the plastic film off a new device.\n\n🤓 if you agree\n🙅‍♂️ if you leave the plastic film alone,120,11,29,14,T-Mobile,1488936,12594,0.4772727272727273,-0.05681818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0.0,2.0,2.0,0,2.0
115,2019-10-25 22:58:12,Honesty Hour: When did you enter Mobile Adulthood aka when did your parents remove you from their family plan?,36,30,25,8,T-Mobile,1488936,12594,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
116,2019-10-25 22:57:00,Nobody: \n\nUs in 2002: You're welcome 😉 https://t.co/264ZDa0uYW,11397,1793,343,2661,T-Mobile,1488936,12594,0.9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1.0,1.0,0,1.0
117,2019-10-25 22:56:17,"When scammers be scammin', but you have Scam Block enabled so it's nbd https://t.co/YVK4vJXTMv",1781,169,45,303,T-Mobile,1488936,12594,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
118,2019-10-25 22:53:55,How do you text?,63,38,44,24,T-Mobile,1488936,12594,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
119,2019-10-25 22:52:04,Feel old? Same. \n\nWhich oldie but goodie piece of tech is your favorite? https://t.co/OGsvhSe6xS,11,0,1,1,T-Mobile,1488936,12594,0.44166666666666665,0.19999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
120,2019-10-25 21:18:09,"The drama, the passion, the betrayal! \n\nOver-the-top acting and outlandish storylines have made telenovelas an integral part of Latin American entertainment. Discover what makes them so wildly popular in this episode of Know Sé. https://t.co/zTrzFKPkvy",55,1,6,8,T-Mobile,1488936,12594,0.3,0.19999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2.0
121,2019-10-25 15:00:00,"👻 OoOooOo, think you can spook us? Tell us your scariest robocall story in 6 words or less 👻\n\nReply with #ScaryScammersContest for a chance to win a @SamsungMobileUS Galaxy Note10 📱 Rules: https://t.co/dVKvsR2ixh https://t.co/Ah0yRuRm5w",2366,109,2041,352,T-Mobile,1488936,12594,0.23333333333333334,0.3166666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3,3.0,3.0,0,5.0
122,2019-10-25 02:25:25,Step into the future of baseball with our newest 600MHz signal. Built 5G ready. #AreYouWIthUs https://t.co/VsWJ313Oxt,207,4,10,8,T-Mobile,1488936,12594,0.3125,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
123,2019-10-24 23:51:40,"Nice try, @verizon … a 1-year promo? 😂 Our customers have been enjoying #NetflixOnUs since 2017 https://t.co/oyv8N6JWB0",585,27,137,92,T-Mobile,1488936,12594,0.8,0.55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1.0,1.0,0,2.0
124,2019-10-24 22:47:22,"We’re feeling better now that our customers can get Reserved Tickets to shows like @PostMalone, even if they're sold-out 🙌 #RUNAWAYtour",84,3,3,8,T-Mobile,1488936,12594,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1.0,1.0,0,1.0
125,2019-10-24 18:02:20,Nothing looks better than Des on Pixel 4 https://t.co/3fPAkNKLyG,134,2,15,14,T-Mobile,1488936,12594,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
126,2019-10-24 16:38:36,We're #unboxing the new @madebygoogle #Pixel4 LIVE from our Times Square Signature Store! Join us!  https://t.co/FJGbzqSDB9,282,8,78,69,T-Mobile,1488936,12594,0.4772727272727273,0.17471590909090906,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
127,2019-10-24 03:54:33,America’s pastime is getting a boost with our new 600 MHz signal. And we're built 5G ready. #AreYouWithUs https://t.co/C97ttceZgl,793,15,75,44,T-Mobile,1488936,12594,0.4772727272727273,0.16818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
128,2019-10-23 23:00:00,"Going, going... farther than ever before! Our newest, most powerful 600MHz signal is built 5G ready. #AreYouWithUs https://t.co/y3zC5ZwnrM",170,4,27,33,T-Mobile,1488936,12594,0.6666666666666666,0.3333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,3.0
129,2019-10-23 21:33:48,T-Mobile customers can get Reserved Tickets to see @JonasBrothers – even to sold-out shows. #HappinessWithUs,121,3,6,2,T-Mobile,1488936,12594,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
130,2019-10-23 19:36:08,Would you rather,115,4,73,26,T-Mobile,1488936,12594,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
131,2019-10-23 15:17:23,The OnePlus 7T Pro 5G McLaren is coming exclusively to T-Mobile.\n\n#StayTuned for our Unboxing,1010,41,112,154,T-Mobile,1488936,12594,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
132,2019-10-23 01:00:57,T-Mobile customers can get Reserved Tickets to see @JonasBrothers – even to sold-out shows. #HappinessWithUs,300,13,11,17,T-Mobile,1488936,12594,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
133,2019-10-23 00:59:36,T-Mobile customers can get Reserved Tickets to see @JonasBrothers – even to sold-out shows. #HappinessWithUs,55,3,3,2,T-Mobile,1488936,12594,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
134,2019-10-22 21:06:34,"We’re excited to partner with @ATTN and @ElJuanpaZurita as we go further into the traditions, history and myths of Latino culture in the new series, Know Sé. https://t.co/m29U7BwkyR",53,0,10,5,T-Mobile,1488936,12594,0.5681818181818182,0.17045454545454544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
135,2019-10-22 20:00:01,Slay hunger like a dragon 🐉🤺\n\nGet 8 Original Sliders from @WhiteCastle—FREE—in the #TMobileTuesdays app.,151,10,72,26,T-Mobile,1488936,12594,0.75,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,2.0,2.0,0,2.0
136,2019-10-22 18:00:00,"Taking a vacation is our favorite way to ~self-care~ \n💆🏽‍♀️\nStart exploring with up to 40% off your next hotel stay, courtesy of @bookingcom and #TMobileTuesdays.",151,5,14,17,T-Mobile,1488936,12594,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
137,2019-10-22 01:07:36,Magenta in the wild 😍 Customers can get Reserved Tickets to see @JonasBrothers #HappinessBeginsTour – even to sold-out shows. #HappinessWithUs https://t.co/1Lt7bc10FX,469,13,8,77,T-Mobile,1488936,12594,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,1,0.0,1.0,1.0,0,4.0
138,2019-10-21 22:43:23,"Our newest, 5G ready signal is prepared to take you farther with the power of 600 MHz. #AreYouWithUs https://t.co/WRUwoOUoXt",52,7,13,6,T-Mobile,1488936,12594,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
139,2019-10-21 22:40:06,Goes Farther ✔️ \nMore Reliable ✔️ \nMost Powerful Signal ✔️\nBuilt 5G ready ✔️ \n#AreYouWithUs #600MHz https://t.co/HGpvwFEqtg,9,2,1,1,T-Mobile,1488936,12594,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
